Elemental abundances, C:   1.77000E-004 O:   3.34000E-004 N:   6.18000E-005 S:   3.51000E-006
 Radfield    10.000000000000000     
Time,Density,gasTemp,av,zeta,point,H      ,#H     ,H+     ,@H     ,H2     ,#H2    ,H2+    ,@H2    ,H3+    ,HE     ,HE+    ,HEH+   ,C+     ,#C     ,C      ,@C     ,CH     ,CH+    ,#CH    ,@CH    ,CH2    ,CH2+   ,#CH2   ,N      ,N+     ,#N     ,@CH2   ,@N     ,#NH    ,NH+    ,NH     ,CH3+   ,CH3    ,#CH3   ,@NH    ,@CH3   ,O+     ,#CH4   ,CH4    ,CH4+   ,NH2    ,NH2+   ,#NH2   ,O      ,#O     ,@CH4   ,@NH2   ,@O     ,#OH    ,OH+    ,OH     ,#NH3   ,NH3    ,CH5+   ,NH3+   ,@OH    ,@NH3   ,NH4+   ,#H2O   ,H2O    ,H2O+   ,@H2O   ,H3O+   ,#MG    ,MG+    ,#C2    ,C2+    ,C2     ,MG     ,@MG    ,@C2    ,C2H    ,C2H+   ,#C2H   ,@C2H   ,#C2H2  ,C2H2   ,C2H2+  ,CN     ,CN+    ,#CN    ,@C2H2  ,@CN    ,#C2H3  ,HNC    ,HCN+   ,#HCN   ,C2H3   ,#HNC   ,HCN    ,@C2H3  ,@HCN   ,@HNC   ,#SI    ,C2H4   ,#C2H4  ,#H2CN  ,SI+    ,N2+    ,SI     ,HCNH+  ,H2CN   ,CO+    ,CO     ,#N2    ,#CO    ,N2     ,@SI    ,@C2H4  ,@H2CN  ,@N2    ,@CO    ,#SIH   ,C2H5   ,SIH+   ,SIH    ,#C2H5  ,HOC+   ,#HCO   ,HCO+   ,HCO    ,N2H+   ,@SIH   ,@C2H5  ,@HCO   ,#SIH2  ,SIH2+  ,SIH2   ,NO+    ,H2CO+  ,H2CO   ,#H2CO  ,#NO    ,NO     ,@SIH2  ,@H2CO  ,@NO    ,CH2OH  ,#CH2OH ,#HNO   ,#SIH3  ,SIH3   ,HNO+   ,HNO    ,H3CO   ,H3CO+  ,SIH3+  ,#H3CO  ,@CH2OH ,@HNO   ,@SIH3  ,@H3CO  ,SIH4   ,S+     ,S      ,SIH4+  ,O2     ,#CH3OH ,#SIH4  ,#O2    ,O2+    ,CH3OH  ,H2NO+  ,@CH3OH ,@SIH4  ,@O2    ,HS+    ,CH3OH2+,#HS    ,HS     ,SIH5+  ,O2H    ,O2H+   ,#O2H   ,@HS    ,@O2H   ,#H2S   ,H2S    ,H2S+   ,@H2S   ,CL     ,CL+    ,#CL    ,H3S+   ,@CL    ,HCL+   ,HCL    ,C3+    ,#HCL   ,@HCL   ,H2CL+  ,C2N    ,C2N+   ,C3H2   ,#C3H2  ,@C3H2  ,C2NH+  ,SIC    ,SIC+   ,#CH3CCH,CH3CCH ,#SIC   ,@CH3CCH,@SIC   ,#CH3CN ,C3H5+  ,CH3CN  ,@CH3CN ,CH2CO  ,CH3CNH ,CH3CNH+,OCN    ,#OCN   ,#CH2CO ,#CH3CNH,@OCN   ,@CH2CO ,@CH3CNH,#HNCO  ,HNCO   ,@HNCO  ,#CH3CHO,CH3CHO ,SIO+   ,CS     ,CS+    ,CO2    ,#CS    ,#SIO   ,SIO    ,#CO2   ,@CH3CHO,@CS    ,@SIO   ,@CO2   ,#NH2CHO,#HCOO  ,HCOO   ,NH2CHO ,SIOH+  ,HCO2+  ,HCS+   ,#HSIO  ,HCS    ,#HCS   ,@NH2CHO,@HCOO  ,@HSIO  ,@HCS   ,#H2SIO ,#H2CS  ,#NS    ,#HCOOH ,HCOOH  ,#NO2   ,NS     ,NO2    ,H2SIO  ,H2CS   ,H2CS+  ,NS+    ,@H2SIO ,@H2CS  ,@NS    ,@HCOOH ,@NO2   ,H3CS+  ,HNS+   ,#SO    ,SO+    ,SO     ,@SO    ,#C4H   ,C4H    ,HSO+   ,@C4H   ,C3N    ,#HC3N  ,HC3N   ,@HC3N  ,#SIC2  ,SIC2+  ,C2N2+  ,SIC2   ,NCCN   ,#NCCN  ,@SIC2  ,@NCCN  ,SIS+   ,#OCS   ,#SIS   ,OCS    ,OCS+   ,SIS    ,@OCS   ,@SIS   ,HOCS+  ,HSIS+  ,C4N    ,C4N+   ,#C4N   ,@C4N   ,SO2    ,SO2+   ,S2     ,SIC3   ,SIC3+  ,#SIC3  ,S2+    ,#SO2   ,@SIC3  ,@SO2   ,HS2    ,HS2+   ,HSO2+  ,#HS2   ,@HS2   ,H2S2+  ,H2S2   ,#H2S2  ,@H2S2  ,E-     ,BULK   ,SURFACE
  0.000E+00, 1.0000E+03,   10.00, 1.0096E+01, 1.0000E+01,   1,    5.00000E-01,    1.00000E-30,    1.00000E-30,    1.00000E-30,    2.50000E-01,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-01,    1.00000E-30,    1.00000E-30,    1.77000E-04,    1.00000E-30,    1.00000E-10,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    6.18000E-05,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    3.34000E-04,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    2.25600E-06,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.78000E-06,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    3.51000E-06,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    3.39000E-08,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.82324E-04,    1.00000E-30,    1.00000E-30
  1.000E-07, 1.0000E+03,   10.00, 1.0096E+01, 1.0000E+01,   1,    5.00000E-01,    5.68030E-14,    1.78903E-16,    4.27085E-22,    2.50000E-01,    1.79637E-14,    9.47999E-17,    1.35064E-22,    7.79119E-23,    1.00000E-01,    3.69720E-17,    1.94780E-24,    1.77000E-04,    1.07767E-16,    1.00005E-10,    8.10270E-25,    8.43818E-23,    4.75422E-18,    2.39097E-30,    1.00000E-30,    7.90036E-25,    2.33351E-16,    6.67893E-29,    6.18000E-05,    1.08580E-19,    1.96702E-18,    1.00000E-30,    1.47905E-26,    1.00000E-30,    1.76028E-26,    1.00000E-30,    1.47524E-22,    1.02332E-30,    1.00003E-30,    1.00000E-30,    1.00000E-30,    7.43029E-19,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00756E-30,    1.00000E-30,    3.34000E-04,    9.94423E-18,    1.00000E-30,    1.00000E-30,    7.47688E-26,    1.02749E-30,    5.74166E-25,    1.90259E-18,    1.00000E-30,    1.00000E-30,    1.00556E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.21244E-30,    1.00000E-30,    1.00000E-30,    5.48426E-20,    1.43194E-15,    1.00000E-30,    1.04767E-30,    1.00000E-30,    2.25600E-06,    4.13346E-28,    1.00000E-30,    1.00000E-30,    1.04437E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00139E-30,    8.92294E-29,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    5.01534E-27,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00013E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    7.09487E-19,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.78000E-06,    1.00000E-30,    7.27892E-17,    1.00151E-30,    1.00000E-30,    1.09131E-24,    4.56177E-29,    1.00000E-30,    1.00000E-30,    1.00000E-30,    5.33542E-27,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.01038E-30,    1.00000E-30,    5.29736E-20,    9.99749E-28,    1.00000E-30,    1.32326E-30,    1.00000E-30,    9.23882E-26,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00081E-30,    4.21860E-21,    1.00000E-30,    1.00021E-30,    1.00264E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    6.54053E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.01884E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    3.51000E-06,    8.95933E-17,    1.00000E-30,    8.01066E-26,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00018E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    8.66264E-27,    1.00000E-30,    1.00000E-30,    1.29622E-26,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00990E-30,    2.03126E-29,    5.47467E-20,    1.00000E-30,    6.43835E-19,    3.39000E-08,    1.20856E-20,    1.00000E-30,    9.18683E-29,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00070E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.89434E-23,    1.00000E-30,    1.00136E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00007E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    4.79817E-30,    1.00000E-30,    1.00001E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    5.22441E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    4.52233E-29,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.82324E-04,    5.63055E-22,    7.48872E-14
  1.000E-06, 1.0000E+03,   10.00, 1.0096E+01, 1.0000E+01,   1,    5.00000E-01,    5.64428E-13,    1.78904E-15,    4.21575E-20,    2.50000E-01,    1.78498E-13,    9.47987E-16,    1.33321E-20,    7.78902E-21,    1.00000E-01,    3.69720E-16,    1.94724E-22,    1.77000E-04,    1.07751E-15,    1.00051E-10,    8.04296E-23,    8.29722E-21,    4.75418E-17,    7.79951E-23,    4.06552E-30,    7.91427E-24,    2.33347E-15,    6.58100E-27,    6.18000E-05,    1.08580E-18,    1.95455E-17,    1.00033E-30,    1.45987E-24,    1.41292E-24,    1.75969E-24,    7.90947E-26,    1.47482E-20,    1.96451E-29,    1.02724E-30,    1.05555E-30,    1.00000E-30,    7.43022E-18,    1.00000E-30,    1.01675E-30,    1.00000E-30,    1.00159E-30,    7.04572E-30,    1.06626E-30,    3.34000E-04,    9.94272E-17,    1.00000E-30,    1.00000E-30,    7.42166E-24,    7.07751E-24,    5.74005E-23,    1.90259E-17,    1.00000E-30,    1.00044E-30,    5.45026E-30,    1.00000E-30,    1.27818E-30,    1.00000E-30,    1.00000E-30,    1.31773E-30,    1.02202E-30,    1.70920E-28,    1.00000E-30,    1.00022E-30,    5.48343E-19,    1.43194E-14,    1.00000E-30,    3.39835E-29,    1.00046E-30,    2.25600E-06,    4.09316E-26,    1.00000E-30,    1.00041E-30,    5.43754E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00040E-30,    1.00001E-30,    2.10570E-30,    8.82145E-27,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00060E-30,    5.01291E-25,    1.00000E-30,    1.00040E-30,    1.00000E-30,    1.10015E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    7.09487E-18,    1.00040E-30,    1.00000E-30,    1.00000E-30,    1.78000E-06,    1.00150E-30,    7.27892E-16,    2.21096E-30,    1.00040E-30,    1.11939E-23,    5.53326E-28,    1.00000E-30,    1.00000E-30,    1.01677E-30,    5.29584E-25,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    5.36857E-25,    1.00040E-30,    5.29727E-19,    9.98484E-26,    1.00000E-30,    3.38668E-29,    1.00000E-30,    9.23609E-24,    1.00109E-30,    1.00000E-30,    1.02110E-30,    1.00000E-30,    1.00000E-30,    1.10555E-30,    4.21857E-20,    1.00146E-30,    1.05054E-30,    3.11542E-30,    1.00043E-30,    1.00000E-30,    1.00000E-30,    5.54903E-28,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00040E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00001E-30,    1.00000E-30,    1.00041E-30,    1.00040E-30,    1.00000E-30,    2.88325E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    3.51000E-06,    8.95933E-16,    1.00000E-30,    8.03357E-25,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.14613E-30,    1.00041E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    8.65926E-25,    1.00000E-30,    1.00000E-30,    1.29577E-24,    1.00000E-30,    1.00040E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.98968E-30,    1.93173E-27,    5.47464E-19,    1.00000E-30,    6.43837E-18,    3.39000E-08,    1.20838E-19,    1.00000E-30,    9.02084E-27,    1.00000E-30,    2.13956E-30,    1.00000E-30,    9.14349E-27,    1.00036E-30,    1.00000E-30,    1.00002E-30,    1.00000E-30,    1.00040E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00041E-30,    1.54797E-30,    1.00000E-30,    1.00041E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00044E-30,    1.00000E-30,    1.00040E-30,    1.00040E-30,    1.00000E-30,    1.00040E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00040E-30,    1.00000E-30,    1.00000E-30,    1.00040E-30,    1.89436E-22,    1.00044E-30,    2.06538E-30,    1.00041E-30,    1.00000E-30,    1.00000E-30,    1.00781E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00040E-30,    1.00040E-30,    3.80714E-28,    1.00000E-30,    1.00089E-30,    1.00000E-30,    1.00041E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00040E-30,    1.00000E-30,    1.00050E-30,    1.00040E-30,    1.00040E-30,    1.00041E-30,    1.00000E-30,    4.23325E-28,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    4.42212E-27,    1.00043E-30,    1.00000E-30,    1.00000E-30,    1.00040E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00040E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00041E-30,    1.00040E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00041E-30,    1.00000E-30,    1.00041E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00040E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00041E-30,    1.00000E-30,    1.00000E-30,    1.00040E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00041E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00000E-30,    1.00040E-30,    1.00000E-30,    1.00000E-30,    1.82324E-04,    5.55795E-20,    7.44130E-13
